name,location,zx_type,price,url,info
高骞,四川成都,面对面咨询、视频咨询,500 元/次,http://jiandanxinli.com/experts/2862,"儿童/青少年心理治疗师；,成人心理治疗师；,团体心理咨询/治疗师；,国家EAP高级咨询师/高级讲师。,2008年开始，任北京心理危机研究与干预中心组办的北京心理援助热线的心理咨询师五年；,2009年开始长程精神动力学治疗、沙盘游戏心理治疗，至今已经累计5000次以上。,在热线、大学咨询中心，企业EAP等短程咨询累计达3000小时以上。,2008开始接受精神动力学取向心理分析，目前接受个人心理治疗时间在450小时以上，沙盘游戏治体验100多小时。,长年接受克莱茵学派及温尼科特学派的督导。,第三届 中国-挪威精神动力学心理治疗师督导师连续培训项目”提高组学员；,第一届 心理动力学视角的精神创伤治疗连续培训项目”学员；,清华大学首届“中美心理督导师连续培训项目”学员；,第一届 中英婴儿观察及儿童青少年心智化情绪发展培训项目”学员,温尼科特理论与技术三年连续训练项目。,专业特长：,● 儿童、青少年心理咨询，成人心理咨询。个人成长性问题，职场心理问题；, ● 企业员工帮助计划（EAP）咨询、培训、顾问；, ● 热线心理咨询技巧培训及督导，心理咨询师技能培训与督导；,● 育儿/亲子亲子咨询/指导。"
周延文,"沈阳, 辽宁, 中国",面对面咨询、视频咨询,500 元/次,http://jiandanxinli.com/experts/3657,"  临床心理与心理咨询博士；辽宁心理咨询师协会副理事长；沈阳市心理咨询师协会副理事长；沈阳市婚姻家庭咨询师协会副会长；沈阳市生命健康协会副理事长；AIE ICP国际注册心理咨询师；中国心理学会临床与咨询心理学注册系统注册心理师 注册编号X-15-068国家二级心理咨询师；WMECC注册国际催眠分析师；从2002年开始从事专兼职心理咨询及治疗多年，临床实践愈10000小时，擅长精神分析个体治疗及动力性成长团体，师从挪威心理协会动力学心理治疗专业委员会主席挪威精神分析协会副主席学术研究专业委员会主席Siri Erika Gullestad；国际心理治疗机构联合主任，国际著名精神分析取向的家庭与婚姻治疗师David.Scharff,M.D及Jill Savege Scharff,M.D多年"
张涛,成都,面对面咨询,500 元/次,http://jiandanxinli.com/experts/4057,"专业训练 ：,四川大学应用心理学硕士（2005-2008）,巴黎第八大学精神分析系硕士（2011-2012），,巴黎青少年Bayen白日医院实习（2011-12学年），,已完成个人分析（分析时长五年，分析家:霍大同，Joseph Lê-TaVan,Jean-Gérard Bursztein），,2014年-2015年接受拉康弟子、法国著名分析家Jean-Gérard Bursztein博士的个案督导，主攻方向神经症的精神分析，2016年开始接受精神病学家精神分析家、精神分析之维创始人、国际拉康派组织Convergencia法国秘书长Réne Lew的定期督导，主攻方向重度精神疾患的分析治疗，于巴黎第八大学精神分析系Fabienne Hulak指导下完成博士研究：《症状中字母的书写与汉语主体之临床》(2012-2017)，现为法国拉康派组织：精神分析维度（Dimension de la psychanalyse）的分析家；国内拉康派期刊《精神分析研究》编委。,相关经验：,成都精神卫生中心心理门诊治疗师（2008-2010），2010年开始独立执业，,成都精神分析中心专业会员（2006至今）， 《精神分析笔记》执行编辑（2005-2010），,会谈取向：精神分析会谈,高频率（一周3次）"
赵丞智,"北京, 中国",面对面咨询,800 元/次,http://jiandanxinli.com/experts/48509,  医学和心理学双学位，精神分析取向心理咨询师，从事精神卫生工作25年，心理咨询工作18年。临床心理咨询，动力学咨询师培训和督导，以小组督导为主（北京地面，全国网络视频）
龚翠萍,"包头, 内蒙古, 中国",面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/58832,"  精神科副主任医师 ;,中国心理学会临床心理学注册心理师（X-12-009） ;,中国心理卫生协会家庭治疗学组内蒙古区域组长 ;,中国心理学会临床与咨询专业委员伴侣与婚姻咨询学组组委；,卫生部注册心理治疗师 ;,中美动力性伴侣及家庭治疗项目学员 ;,中德精神分析连续培训项目学员;,中德系统家庭连续培训项目学员。,从事心理咨询与治疗12年，个案累积6000余小时。,接受长程自我体验及案例督导。"
蔡成后,"广州, 广东, 中国",面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/62169,"  心理分析博士,中国心理学会注册心理师,国际分析心理学会(IAAP)及国际沙盘游戏治疗协会(ISST)候选分析师,A级沙盘游戏疗法治疗师、督导师。"
李艳苓,"鞍山, 辽宁, 中国",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/72382,"  中国医科大学医学心理学硕士，鞍山市中心医院（中国医科大学第六临床学院）主任医师，中国心理学会注册督导师（D-09-004），德中心理治疗研究院中方理事，中德班认知行为治疗师连续培训项目中方教员。,1993年开始从事心理咨询与心理治疗，个别治疗和家庭治疗累计20000小时余，为心理咨询与心理治疗专业人员做个别督导和团体督导累计1600小时余。"
徐丽丽,"北京, 中国",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/74395,"  中国心理学会注册心理师（注册号：X-11-021）,中科院心理研究所发展与教育心理学硕士,中国沟通分析协会(CTAA)副理事长,咨询技术以沟通分析（TA）为主，结合系统式家庭治疗、沙盘游戏、意象对话、绘画测验和音乐治疗等多种心理技术。,2005年起接受国际TA（交互沟通分析）协会的训练和督导，师从瑞典TA协会主席Thomas Ohlsson博士学习，完成三年七次的系统课程，同时接受Thomas Ohlsson博士的个人督导，进行个人体验。目前为国内首批CTA（国际沟通分析咨询师）候选人。, 咨询体验：,        从事咨询工作以来，接待个案上千例 ，尤其在处理躯体化反应、婚恋情感、亲子沟通、职场人际关系等方面积累了丰富的经验，获得了来访者的认可。,      每个人来到这个世界，都想实现两个目标，一是通过做事证明自己的价值，二是找到安全稳定温暖的关系。种种心理问题的出现都是求而不得的反应。实际上，每个脑部功能良好的人都有实现这两个目标的潜能，之所以遇到困难，是从小的成长情境和文化层层设限，我们像马戏团里从小被拴住脚链的大象，迷失了自己。心理咨询的过程就是对成长的过程进行重新梳理，找回本属于自己的觉察力和自主性，实现脑身心的和谐统一！,       在做青少年及儿童案例的过程中，深刻体会到家庭教育的重要性。孩子就象是家中的一面镜子，照出了父母内心的一切。教育孩子的过程也是父母成长的过程，这个过程同样充满了艰辛、困惑和痛苦，我愿陪伴家长和孩子走过这段历程。,        在咨询过程中，深刻体会到“人本”的力量，认为只要咨询师能够用去心去体会来访者的感受，积极地关注，每个来访者都会发现自己身上蕴藏的巨大能量，重新认识昨天的痛苦，勇敢面对真实的今天，走向灿烂的明天！"
郭会伦,郑州，中国,面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/127400,"  郭会伦，.男，1974年出生，二级咨询师（1016000008201051），精神分析取向心理咨询师，2006年成立个人心理工作室。,积累个案经验7000小时，接受精神分析训练、督导、个人体验累计360小时（截止到2014年年底）,部分培训：,2006-至今      精神分析理论与咨询（督导  张海音、张天布、李小龙、李晓驷）,2009-至今      精神分析案例督导（督导熊卫、仇剑崟、吴和鸣）,2010-2013     夫妻与家庭的精神分析咨询(督导：David Scharff和Jill Savage Scharff，美国),2010              人格障碍的精神分析咨询（督导Mary Target  英国 ）,2011              强迫症的心理动力学理解与咨询（Hermann  Schultz   Klaus Kocher  德国）,2012              婴儿观察与依恋理论（督导  Frances Thomson Salo  澳大利亚）,2013              劳动部心理督导师培训（胡佩诚、郑宁、洪炜、吴任钢）,2014—2016   中德精神分析咨询师连续培训（督导Renate Franke、曾奇峰，体验：陈玮珺）,同行评价：,    心理名家吴和鸣：“郭（会伦）老师的功底相当深（厚）”。,    同行评价：“一个很少说话、但决不会被我们内心忽略的咨询师” 。,研究兴趣：,    夫妻依恋类型与其对互动模式的影响、成人心理咨询、睡眠障碍。"
程华军,武汉,面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/204829,临床医学学士、精神科医生、心理治疗师，至今有二十多年的工作经验，从事临床心理个案时间约1.5万小时，督导工作近五年。
于晓东,北京 中国,视频咨询,600 元/次,http://jiandanxinli.com/experts/237447,"中国心里学会注册系统注册心理师，注册号X-15-058,国家二级心理咨询师,中国心理卫生协会会员,德国催眠协会会员,北京大学心理咨询中心外聘咨询师,擅长夫妻及伴侣关系的处理，青少年情绪问题。,人的本质是一切社会关系的总和，人的心理问题就是关系的问题。"
叶冠伶,"台湾, 台北/台中",视频咨询,800 元/次,http://jiandanxinli.com/experts/252251,"  咨询关系是种很奇妙的缘分，有时候是种感应，有时候是个行动。,以下是你需要知道的我，也欢迎喜欢尝试、挑战、游玩的你，一起创造新的旅程。,学习历程:,中国文化大学心理辅导硕士。,美国西雅图Antioch University艺术治疗(Art therapy)与家族及伴侣治疗(Couple and Family therapy)研究。,专业经历:,1. 系统取向工作模式:,	从2006年起，我实际的工作场域有学校(大学、技术学院，担任谘商心理师)、社区(妇女团体、义务张老师、同志咨询热线、西雅图的街友中心，担任团体带领(协同带领)者、演讲讲师、实习艺术治疗师)。常与不同的学校、社区机构有链接的机会，看到不同专业领域工作者同时发挥专长协助案主的可能性。,        因为感到专业合作平台互相认识的重要，我在工作中强调系统合作(举凡社工心理谘商医疗的合作，而不是各自为政)。担任义务张老师的经验，使我获得与16~85岁不同年龄层的案主工作的机会，我的经验是”家庭议题”影响人甚多，所以会采取用系统观念与个人或是伴侣、家族工作。同时我也深信，各个专业的合作：谘商心理社工医疗以及学校师生教职员，彼此都能互相松动、拓展视角与共同发展更多的可能性。,2.创伤议题:,	在妇女中心时，我接触到创伤议题，举凡家暴、性侵、界限不清等议题，这个部分我从心理剧以及艺术治疗中，找到相对的接案模式。在西雅图的街友中心，持续面对创伤议题，不过主题转成专注在”自我的失落:自卑、自我否定”、""依附与亲密关系失落”、”面对街头暴力”、”上瘾：酒瘾、药瘾”，以及”与「男性」案主工作”上面。尤其是艺术治疗的应用，而这些经验是我自己有自信而且充满热情，想持续运用在各式场境中。,3. 同志族群認同、家庭與親密關係探索(LGBT性少数族群):,	在台北同志咨询热线接线经验、带领团体，我学到打开自己，以开放的态度去看每一个人如何面对自己的认同历程、面对汙名化的过程，然后把这些辛酸及成长聚炼成自己的生命故事，自己拥有权力去重新诠释、创造。学习接受、接纳多元，也是我想要为同志族群所作的。,PS.性少数族群朋友如有性别相关议题、伴侣咨询需求，咨询费用可以与我商议调整降低。,伴侣咨询的时间为90分钟，费用为800*1.5=1200.,视频咨询将会以艺术创作的方式进行，每次使用的媒材会在咨询前通知。"
郑永锴,香港，油麻地,面对面咨询、视频咨询,900 元/次,http://jiandanxinli.com/experts/276680,"  资深家庭治疗师，2007年毕业于香港大学婚姻及家族治疗硕士，师从家庭治疗师承结构家族治疗学派创始人Minuchin唯一华人弟子、家族治疗大师李维榕博士；正于澳大利亚接受叙事治疗学派创始人Michael White中心之叙事治疗硕士班培训；完成英国国际游戏治疗协会之游戏与沙盘治疗深造课程训练。,经常来往香港、中国大陆、台湾进行培训、督导与心理治疗工作。善长处理家庭关係及改善亲职能力。在特殊学习需要的学生的发展有丰富经验，尤其在提升學習能力、社交能力、專注力和學習成效方面。另外，亦擅长处理个人心灵成长及提升自我，职业发展及规划，处理情绪问题和社交障碍。"
蒙琳徽,北京,面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/1967,"  国家二级心理咨询师，注册系统助理心理师，中挪精神分析高级组成员，精神分析师，,从业9年，个案经验超过2000小时，持续接受国内资深督导师及挪威、英国督导师个别及团体督导超过1000小时,受训背景：,精神分析取向受训背景,心理危机干预工作4年,国内资深心理学家精神分析连续培训6年,中国-挪威精神分析连续培训3年,中国-英国婴儿观察及青少年心智化培训3年,中国-巴西国际温尼科特精神分析培训3年,中国-美国精神动力学夫妻与家庭治疗培训2.5年,国际温尼科特中方教师培训项目4年（进行中）,工作方向：,母婴互动指导，婴幼儿及家庭养育问题，青少年心理发展，学龄儿童及青少年人际关系问题，学习障碍，亲子关系问题；成人亲密关系、情绪，职场问题。,视频或面对面会谈时间：,50分钟/次，家庭咨询90分钟/次,中程咨询50-100次，长程咨询100次以上。,北京地区面谈。"
成娟,淄博，山东,视频咨询,900 元/次,http://jiandanxinli.com/experts/5387,心理学硕士，动力学取向心理咨询师；欧文亚龙体系认证团体心理咨询师；喜欢文字、音乐和旅行。从业十年，咨询时数超过一万小时。
冉江峰,重庆,面对面咨询,500 元/次,http://jiandanxinli.com/experts/5407,"  重庆市医学心理咨询中心副主任,　　重庆大学心理健康教育与咨询中心特聘专家,　　副主任医师,　　心理治疗师,　　重庆市心理卫生协会心理咨询及治疗专业委员会委员、学校心理健康教育专委会委员,从事心理卫生事业20多年，累计咨询和治疗时间达10000多小时，获国家心理治疗师资格。目前已结束6年中德精神分析连续培训及正在参加督导班培训。擅长用精神分析方法进行心理咨询、心理测量、团体心理辅导，对焦虑、抑郁、失眠等心理障碍的咨询有独到的方法。师从德国精神分析师Merkle Wolfgang博士以及德国团体精神分析师Toms Pollak博士和奥地利团体分析师Laimböck Annemarie博士。团体领导接受国际心理治疗学院院长DavidScharff博士及其夫人Jill Scharff博士本人及其团队的督导。"
叶文玲,安徽黄山,面对面咨询、视频咨询,500 元/次,http://jiandanxinli.com/experts/5426,"  国家二级心理咨询师，天津师范大学心理学硕士，第二届中挪班学员，黄山市未成年人心理辅导站特聘心理咨询师，现在高校从事心理咨询服务以及教学工作。7年咨询经验，个体咨询时数1200小时以上，常年接受国内外资深分析师的督导与个人体验。接受过精神分析、认知行为、人本主义、家庭治疗、沙盘治疗、音乐治疗、正念等多种疗法的训练，咨询中是整合取向，相信每位来访者身上自愈的力量。,#本人目前参与了黄山市的未成年人心理健康项目，凡属于黄山市的未成年的来访者，可在预约成功后联系咨询师减免一定费用，此公告有效期至2017年12月31号。#"
钱永霞,石家庄,面对面咨询、视频咨询,400 元/次,http://jiandanxinli.com/experts/5588,"  中德第四期初级、高级班受训经历,２００７年至今，心理分析沙盘游戏受训经历,ＩＳＳＴ国际沙盘游戏学会候选治疗师,国家劳动部二级心理咨询师,石家庄德正社会心理服务中心首席咨询师/督导师,260医院特约心理咨询师、督导师,省儿童医院特约心理咨询师、督导师,心灵花园公益心理援助项目河北负责人,个人分析（精神分析、心理分析）超过200小时（持续进行中）,个体督导超过100小时（持续进行中）,团体督导超过300小时。（持续进行中）,具有丰富临床经验，个案经验超过3000小时。,目前是每周：四天咨询工作（十六个个案）、一天督导工作,一天自己学习体验接受督导，一天跟家人朋友一起"
葛毅,安徽 芜湖  ,视频咨询,500 元/次,http://jiandanxinli.com/experts/5610,"  注册心理师（中国心理学会）,精神专科医院专职心理咨询师，心理治疗师，哲学硕士，中美精神分析联盟（CAPA）初级组毕业，中德班第四期家庭治疗结业，中挪第三期精神分析提高组结业，个案时间超过6000小时，2012年10月至今接受CAPA老师DIANA分析（每周一次），2014年8月起接受CAPA老师SUSAN个别案例督导（每周一次）,2015年4月起至今参加李维榕家庭治疗高级督导高级组（每月一次）。"
凌懿白,"深圳, 广东, 中国",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/7955,"  不要活在过去，也不要再去担心未来，活在当下，活的自在,高级中学二级教师,国家认证二级心理咨询师,心理动力学治疗师,华人地区最专业的心理平台【简单心理】入驻咨询师,过往经历：,8年重复的教师生涯,3次创业失败的教训,2年漂泊的记者经历,最终投入了心理咨询的怀抱"
陈景芳,郑州市,面对面咨询,500 元/次,http://jiandanxinli.com/experts/7999,"  2007年开始从事劳教人员的心理健康教育和心理咨询工作。目前主要为女性强制隔离戒毒人员提供心理健康教育和心理咨询服务。长期接受规范的心理咨询培训和督导师的培训，从事心理咨询八年有余，实习督导二年多。2007年考取国家二级心理咨询师资格 证书编号：0716000008200153,2013年加入中国心理学会注册系统心理师  注册号：X——2013——002.,还可为咨询师提供个体与团体督导,2012年11月开始参与河南督导点的工作，并在河南督导点先后接受了叙事疗法、哀伤辅导与危机干预、儿童和家庭治疗、系统家庭治疗、CBT理论、精神分析理论；接受了中美督导培训。目前除了本职工作外，面向社会做一些公益事情。"
俞沨怡,"上海, 中国",面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/9061,"      CBT取向心理咨询师 ，白俄罗斯国立大学心理学硕士，国家二级心理咨询师，上海人才培训促进中心“儿童心理咨询治疗师”特约讲师，亲子阅读公益组织“阅读越精彩”特聘儿童心理专家,   自2006年回国从事心理咨询工作开始，累积咨询时数超过3000小时，接受超过400小时的团体案例督导，接受心理辅导个人体验80小时。,咨询风格： 以认知行为治疗取向为主线，整合精神动力学及儿童游戏治疗。秉承CBT取向的结构化与目标性，同时强调心理教育在咨询中的作用，灵活幽默。,    上海市疾病预防控制中心“社区癌症心理干预项目”负责人。《新民晚报》《健康佳人》、《窗外》、《热点青年》、《人与健康》报心理专栏撰稿人。上海交通广播电台《健康快车》特约心理专家。近年来曾担任纽交所上市公司总部人才与组织发展总监，对于人才评鉴及领导力培养有较深入的研究与经验。2015年创办了个人工作室，旨在将心理学、人际神经生物学以及儿童领导力培育传播给更多儿童与家庭。"
马绪,"珠海, 广东, 中国",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/13639,"  一个合格的心理咨询师，需要在对人性的理解基础上掌握专业，并拥有足够的耐心陪伴来访者共同成长。,本人拥有心理服务从业的资质外，系统地接受精神分析、行为治疗、人本治疗、儿童游戏治疗、舞动治疗、音乐治疗、心理剧、团体心理辅导等专业培训。在心理学核心理论体系精神分析方面，参加了“中-德高级精神分析连续培训项目”， “中-挪高级精神分析连续培训项目”等迄今国内较系统的精神分析受训背景。系统接受个人体验、团体体验和接受专业督导。"
李毅,北京,视频咨询,300 元/次,http://jiandanxinli.com/experts/4557,"  中国人民公安大学学生心理健康中心教师,清华大学心理咨询中心兼职心理咨询师,北京师范大学心理学院硕士,2010/12-2013/04 罗夏墨迹测验初级至中高级培训 清华大学心理学系,2014/9-2016/07 焦点解决初高级培训 北京航空航天大学心理咨询中心,2014/9-2016/7 心理咨询职业伦理实务系列工作坊 北京农业大学心理咨询中心"
杨丽,天津,面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/4724,  临床心理学方向博士，心理学教授，中国心理学会注册督导师，精神卫生专业主治医师。先后参加中德三期初级组、四期高级组精神分析连续培训（2005-2010）、中挪精神分析高级组和督导组连续培训（2008-2015）、中美精神分析取向夫妻治疗初级组、高级组和领导组培训（2010年至今）。师从Matthias Elzer 、Thomas Pollak、Siri Gullestad、Sverre Varvin、David Scharff等多位老师，系统学习精神分析取向的个体治疗、小组治疗、夫妻治疗、家庭治疗和临床督导的理论和实践，完成精神分析取向的个人体验和小组体验200余小时。2003年至今，持续开展个体治疗、小组治疗、夫妻治疗和家庭治疗累计8000余小时，为有自杀、暴力伤人等危机个案提供个体和小组危机干预400余人次。07年至今，为专兼职心理咨询师和心理治疗师进行小组督导和一对一督导。目前每周接诊个案15小时左右，主要为成人（含大学生）、伴侣（含未婚）和家庭提供中长程的专业帮助。
顾丽 ,北京,面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/6384,"  顾丽,找我咨询有更多选择，既可以以艺术作为媒介，也可以运用传统语言方式，或者二者结合。,中德舞动治疗师,表达性艺术治疗师,萨提亚模式咨询师,国家二级心理咨询师,北京师范大学心理学硕士,北京高校大学生心理素质教育中心负责人,澳洲国立大学访问学者,    自2005年开始心理咨询的系统学习和工作，主要在高校、社会心理咨询机构开展工作，积累了较为丰富的心理咨询经验。在萨提亚模式对人的积极信念和方法的底色铺陈下，整合舞蹈、美术和戏剧等艺术形式在身心健康中的应用。为中德舞动治疗师，完成表达性艺术治疗中高阶及督导系统训练，接受高校萨提亚转化式系统治疗系统训练并担任助教。同时，接受叙事治疗、身体动力分析、本体治疗、心理督导师、欧文•亚隆团体辅导、危机干预、哀伤辅导等心理咨询和督导培训及即兴戏剧等艺术门类的学习。持续进行个人体验和督导。"
愷文博士,"台湾, 新竹市",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/10163,"  許育光 博士/教授/主任,專業兒童青少年臨床心理師, 台灣心理諮商專業督導認證/ 督導師培訓指導者,國立新竹教育大學 教育心理與諮商學系教授 & 系所主任 暨 諮商中心督導,輔導與心理諮商博士/ 馬里蘭大學諮詢與人事服務學系客座研究,台灣臨床心理師 / 諮商心理師雙專業證照,諮商督導與研究所實務教學12年＊督導指導領域：人際動力導向心理諮詢、團體心理諮詢、兒童青少年/家庭工作、遊戲治療/表達性媒材運用、多元文化心理諮詢,＊可提供心理諮詢師/臨床心理治療師或精神科醫師，個別或團體督導，以及針對團體諮詢之督導＊,#其他經歷:,*台灣遊戲治療學會 理事長 / 學校心理與諮商輔導協會 理事長 / 現為輔導季刊主編(1964創刊至今最具影響力之華人心理輔導與諮詢專刊),*南京大學社會學院心理學系.西北師範大學心理學院特聘講學教授, *研究所層級授課與專業工作坊經歷:,        心理諮詢專業督導/ 團體專業工作暨督導/ 兒童診斷療育&遊戲治療/ 社區心理衛生/表達治療與媒材融入/ 哲學諮商與人文療癒/ 多元文化諮詢工作/ 家庭親子諮詢/ 人際動力取向心理治療實務培訓/ 諮詢與心理治療實務研究"
钟慎,"上海, 上海, 中国",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/11525,"  国家二级心理咨询师，医学学士，中德精神分析合作项目专家组认证的精神分析师和团体分析师，中德身体动力分析和国际团体治疗常年受训。,至今有近20年的工作经验，包括至少8年咨询经验、10年外企市场管理经验、2年精神科临床治疗经验。,咨询时间累计超过5000小时，并长期接受国内专家的自我体验和案例督导以保证专业度，擅长个体和团体自我成长、职场情绪管理、人际沟通及压力管理、家庭婚恋等咨询。,咨询风格：温和坚定，专业灵活"
叶赛,"北京, 北京, 中国",视频咨询,500 元/次,http://jiandanxinli.com/experts/12271,"  导师Robert Landy曾经说过，我们心理咨询最重要的目的，不是抚平过去的创伤，也不是改变一个人的人格，而是帮助一个人认识自己，爱护自己，接受自己，并找到一个能够快乐的活下去的方式。,北京大学心理学专业学士,北京大学影视编导专业学士,纽约大学戏剧治疗专业硕士"
凌晓旭,"北京, 北京, 中国",面对面咨询、视频咨询,200 元/次,http://jiandanxinli.com/experts/17847,"国家三级心理咨询师,心理动力学工作取向,持续接受一对一督导和个人体验,你带着你的故事和勇气来到这里，想要去开启一段寻找自己的旅程。我想，做出这个决定并不容易；你的勇气也来之不易，它很珍贵。,倘若旅程开启，我愿意陪伴你，行走在这段未知的路途中，去触碰自己，亲近自己，探索真实的样子。"
贺鑫,"深圳, 广东, 中国",面对面咨询、视频咨询,1000 元/次,http://jiandanxinli.com/experts/24942,"  深圳止观心理咨询中心创始人，督导师，深圳市第六人民医院临床心理科副主任医师，医学硕士,中国心理卫生协会家庭治疗学组秘书长, 中国心理学会临床与咨询心理学专业机构和专业人员注册系统注册督导师(D-14-001)，中美动力性伴侣及家庭治疗团体组教员，中德模式系统家庭治疗连续培训项目教员.北京大学深圳研究生院特聘心理督导师, 深圳精神卫生中心心理治疗讲师。格言：生活的和谐从人心开始，世界的和谐从家庭开始。"
费小懿,"青岛, 山东, 中国",面对面咨询、视频咨询,1500 元/次,http://jiandanxinli.com/experts/26251,  费小懿
李茜茜,"深圳, 中国",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/36858,"精神卫生专业博士，教师，精神科主治医师。,咨询风格严谨细腻，刚柔并济，风趣幽默，兼容并蓄。"
张传利,温州，浙江,面对面咨询、视频咨询,500 元/次,http://jiandanxinli.com/experts/2315,"  国家二级心理咨询师,应用心理硕士---临床心理学方向,接受中美精神分析联盟（CAPA）初级组毕业,长期坚持接受国内外资深专家的督导和个人体验 ,复旦大学心理健康中心外聘心理咨询师,上海市心理学会精神分析委员会会员,关注抑郁症的非盈利组织“郁今香”首届理事，从事抑郁症患者辅助咨询，帮助组建患者互助小组。, 超过1000小时的心理咨询与治疗经验，通过心理动力学（精神分析）取向的心理咨询，帮助来访者拥有更完整和丰富的人格，解除长期困扰的内在冲突。, --------------------------------------------------------,我的咨询风格：,我会在咨询中坚持一种真诚开放的态度，去倾听、理解、陪伴，让你的内在自然呈现。, 我倾向于认为心理和现实的困境通常来自目前并不清楚的原因，因此在咨询中允许这些困境以它自己的方式呈现它自己，我们将会从呈现中发现新的可能，就像荒芜的蔓延中遇见新绿，像迷宫中冲出捷径，你将通过对困境的一系列的深刻审视和洞察而走出困境。,我所受到的精神分析训练能够帮助我理解你困境的原因，但同样重要的是允许困境以它自己的方式呈现出来。 这样的呈现可能需要较长的时间，具体的时间长度和咨询频率我会在前2-3次会谈之后和你讨论。"
刘改,"北京, 中国",面对面咨询、视频咨询,300 元/次,http://jiandanxinli.com/experts/25417,"【专业背景】,国家认证心理咨询师,药物化学专业硕士,中国科学院心理研究所临床心理-心理咨询与治疗专业博士研修班,第二届中法精神分析取向心理治疗师连续培训项目,徐钧自体心理学临床咨询研讨班（六阶段连续培训）,中英精神分析取向儿童青少年心理治疗网络连续培训项目,箱庭（沙盘）疗法培训,持续、系统进行精神分析理论学习与训练,长期接受个体/集体督导与个人体验,【人生经历】,多年的大型外企从业经历，经历过职场沉浮，也亲历过创业的艰辛与苦乐，更深陷过婚姻漩涡…对人生的反思与释然，使我可以理解你，并陪伴着你，体会你特有的人生经历，找到属于你的人生方向。 ,【咨询理念】,每一个生命都应该被尊重，每一个人都有表达自己的权利，心理咨询是一条心灵成长的道路，我会陪伴着你，重新整理生活的经历，抛弃压住我们的心灵困扰，寻找被我们遗忘的生命闪光，最终让我们走向独立、豁达与幸福。"
章婕,"北京, 中国",面对面咨询、视频咨询,500 元/次,http://jiandanxinli.com/experts/59981,"医学心理学硕士，国家二级心理咨询师，欧文•亚隆认证团体治疗师,专业工作经历：,从事临床心理咨询工作8年，累计个体心理咨询近2500小时，带领团体治疗300小时以上。,曾参加“青少年焦虑、抑郁与偏差行为的行为遗传学研究”、“青少年睡眠对问题行为的影响”、“全国青少年心理健康状况调查”等多项关于儿童和青少年心理状况的国家级研究项目。,曾参与编写中国儿童中心《“婴幼儿心理发展与教育”家庭教育指导与服务手册》。,担任中国科学院大学、北京科技大学兼职心理咨询师及心理课讲师，及海淀区精神卫生防治中心、友谊医院、一零一中学特邀专家开展主题讲座，普及心理健康知识。,我带着敬重之心迎接每一位来访者。,在我看来，无论是谁(包括我自己)决定走进心理治疗室，开启一段自我探索的旅程时，都需要付出极大的勇气与决心。, 个人成长之旅是痛苦的，同时也是快乐的。,我也由衷地希望在这段旅程的终点，我们能够改变眼前的痛苦，直面生命的真相， 获得心灵的自由。,在这段旅程中，我不是带领者，而是一个陪伴者；,我愿意和你一起面对痛苦、不安、恐惧……,我唯一能够努力的，是精神上的拟合、逼近，体验站在你身边的的感受，把你的痛苦转化为我的痛苦，然后共同面对，在黑暗中寻找光明......"
黄妙妙,澳大利亚 墨尔本,视频咨询,300 元/次,http://jiandanxinli.com/experts/76286,"美国纽约州注册社会工作师，美国心理学会（APA）合作会员，澳大利亚社会工作者协会（AASW）会员，曾就职于北京和睦家医院、北京明德医院，现为EAP心理咨询师，为世界500强企业员工提供心理咨询及培训。,美国小说家薇拉·凯瑟1918年的作品《我的安东尼亚》(My Antonia) 中有这样一段描述，个人认为是对存在主义哲学以及存在主义治疗探索人类终极价值和意义的精彩呈现。深深希望，人本存在主义治疗能带给来访者如同这般的体验：,“身下的泥土是暖的，抓一把碾碎在手中感受得到温热。古怪的红色小甲壳虫列队慢慢爬过我身边，它们的背是朱红色长着黑点。我尽量让自己一动不动。什么也没发生。像那些南瓜一样，我也是在阳光下感受到其温暖的某种东西，而且我并不希望成为别的什么。我感到了彻底的幸福。也许在死后并成为某个整体的一部分之时，我们就会有那样的感觉，不管那个整体是阳光还是清风，是善良还是知识。溶进某种巨大而完整的存在，那无论如何也是幸福。当那种幸福降临时它就会来得和睡眠一样自然。”"
